GTIN,codigo_producto
80996,80996
80997,80997
80998,80998
80999,80999
81000,81000
81004,81004
81005,81005
81007,81007
81009,81009
81010,81010
81011,81011
81013,81013
81014,81014
81015,81015
81016,81016
81020,81020
81021,81021
81022,81022
81023,81023
81024,81024
81025,81025
81026,81026
81027,81027
81029,81029
81030,81030
81031,81031
81032,81032
81034,81034
81035,81035
81037,81037
81038,81038
81039,81039
81040,81040
81041,81041
81042,81042
81043,81043
81044,81044
81045,81045
81046,81046
81047,81047
81048,81048
81050,81050
81051,81051
81052,81052
81053,81053
81054,81054
81055,81055
81056,81056
81058,81058
81059,81059
81060,81060
81061,81061
81062,81062
81063,81063
81064,81064
81065,81065
81066,81066
81067,81067
81068,81068
81070,81070
81071,81071
81072,81072
81073,81073
81074,81074
81075,81075
81076,81076
81077,81077
81078,81078
81079,81079
81081,81081
81085,81085
81086,81086
81088,81088
81089,81089
81091,81091
81092,81092
81093,81093
810946030173,96326
81095,81095
81096,81096
81097,81097
81098,81098
81099,81099
81101,81101
81102,81102
81103,81103
81104,81104
81105,81105
81106,81106
81107,81107
81108,81108
81109,81109
81110,81110
81111,81111
81112,81112
81113,81113
81114,81114
81115,81115
81116,81116
81117,81117
81118,81118
81120,81120
81121,81121
81122,81122
81123,81123
81124,81124
81125,81125
81126,81126
81127,81127
81128,81128
81129,81129
81130,81130
81131,81131
81132,81132
81133,81133
81134,81134
81135,81135
81136,81136
81138,81138
81139,81139
81140,81140
81141,81141
81142,81142
81143,81143
81144,81144
81145,81145
81146,81146
81147,81147
81148,81148
81152,81152
81153,81153
81154,81154
81155,81155
81156,81156
81157,81157
81158,81158
81159,81159
81160,81160
81161,81161
81162,81162
81163,81163
81164,81164
81165,81165
81166,81166
81167,81167
81168,81168
81169,81169
81170,81170
81171,81171
81172,81172
81173,81173
81174,81174
81175,81175
81176,81176
81177,81177
81178,81178
81179,81179
81180,81180
81181,81181
81182,81182
81183,81183
81184,81184
81185,81185
81186,81186
81187,81187
81188,81188
81190,81190
81191,81191
81192,81192
81193,81193
81194,81194
81195,81195
81196,81196
81197,81197
81198,81198
81199,81199
81200,81200
81201,81201
81203,81203
81204,81204
81205,81205
81206,81206
81207,81207
81208,81208
81209,81209
81210,81210
81211,81211
81212,81212
81213,81213
81214,81214
81215,81215
81216,81216
81217,81217
81218,81218
81219,81219
81221,81221
81222,81222
81223,81223
81224,81224
81225,81225
81226,81226
81227,81227
81230,81230
81231,81231
81232,81232
81233,81233
81234,81234
81235,81235
81236,81236
81237,81237
81238,81238
81240,81240
81241,81241
81242,81242
81244,81244
81245,81245
81246,81246
81247,81247
81252,81252
81253,81253
81256,81256
81257,81257
81259,81259
81261,81261
81262,81262
81263,81263
81265,81265
81266,81266
81267,81267
81269,81269
81270,81270
81271,81271
81272,81272
81273,81273
81274,81274
81275,81275
81276,81276
81277,81277
81279,81279
81280,81280
81281,81281
81282,81282
81283,81283
81284,81284
81285,81285
81286,81286
81287,81287
81288,81288
81289,81289
81290,81290
81291,81291
81292,81292
81293,81293
81294,81294
81295,81295
81296,81296
81297,81297
81298,81298
81299,81299
81300,81300
81301,81301
81302,81302
81304,81304
81305,81305
81306,81306
81307,81307
81308,81308
81310,81310
81314,81314
81315,81315
81316,81316
81317,81317
81318,81318
81319,81319
81320,81320
81322,81322
81324,81324
81325,81325
81326,81326
81327,81327
81328,81328
81329,81329
81330,81330
81331,81331
81333,81333
81334,81334
81335,81335
81338,81338
81339,81339
81341,81341
81342,81342
81343,81343
81344,81344
81346,81346
81349,81349
81350,81350
81351,81351
81352,81352
81353,81353
81354,81354
81355,81355
81356,81356
81357,81357
81358,81358
81359,81359
81360,81360
81361,81361
81362,81362
81363,81363
81364,81364
81366,81366
81367,81367
81370,81370
81371,81371
81372,81372
81375,81375
81376,81376
81377,81377
81378,81378
81379,81379
81381,81381
81382,81382
81385,81385
81386,81386
81387,81387
81388,81388
81389,81389
81390,81390
81391,81391
81392,81392
81393,81393
81394,81394
81395,81395
81398,81398
81399,81399
81407,81407
81410,81410
81411,81411
81412,81412
81413,81413
81414,81414
81415,81415
81416,81416
81417,81417
81418,81418
81419,81419
81422,81422
81423,81423
81424,81424
81425,81425
81426,81426
81427,81427
81428,81428
81429,81429
81430,81430
81431,81431
81432,81432
81433,81433
81434,81434
81435,81435
81436,81436
81437,81437
81438,81438
81439,81439
81440,81440
81441,81441
81442,81442
81443,81443
81444,81444
81445,81445
81446,81446
81447,81447
81448,81448
81449,81449
81450,81450
81451,81451
81452,81452
81453,81453
81454,81454
81455,81455
81456,81456
81457,81457
81458,81458
81460,81460
81461,81461
81462,81462
81463,81463
81464,81464
81465,81465
81466,81466
81467,81467
81468,81468
81469,81469
81470,81470
81472,81472
81473,81473
81475,81475
81476,81476
81477,81477
81478,81478
81479,81479
81480,81480
81481,81481
81482,81482
81484,81484
81486,81486
81488,81488
81489,81489
81490,81490
81491,81491
81492,81492
81493,81493
81494,81494
81495,81495
81496,81496
81497,81497
81498,81498
81499,81499
81500,81500
81501,81501
81502,81502
81503,81503
81504,81504
81505,81505
81506,81506
81507,81507
81508,81508
81509,81509
81510,81510
81511,81511
81512,81512
81513,81513
81514,81514
81515,81515
81516,81516
81517,81517
81518,81518
81519,81519
81520,81520
81521,81521
81522,81522
81523,81523
81524,81524
81525,81525
81526,81526
81527,81527
81528,81528
81529,81529
81530,81530
81531,81531
81532,81532
81533,81533
81534,81534
81535,81535
81536,81536
81537,81537
81538,81538
81539,81539
81540,81540
81541,81541
81542,81542
81543,81543
81544,81544
81545,81545
81546,81546
81547,81547
81548,81548
81549,81549
81550,81550
81551,81551
81552,81552
81553,81553
81554,81554
81555,81555
81556,81556
81557,81557
81558,81558
81559,81559
81560,81560
81562,81562
81563,81563
81564,81564
81565,81565
81566,81566
81567,81567
81569,81569
81570,81570
81571,81571
81572,81572
81573,81573
81574,81574
81575,81575
81576,81576
81577,81577
81578,81578
81579,81579
81580,81580
81581,81581
81582,81582
81584,81584
81585,81585
81586,81586
81587,81587
81588,81588
81589,81589
81590,81590
81591,81591
81592,81592
81593,81593
81594,81594
81595,81595
81596,81596
81597,81597
81598,81598
81599,81599
81600,81600
81601,81601
81602,81602
81603,81603
81604,81604
81605,81605
81606,81606
81607,81607
81608,81608
81609,81609
81610,81610
81611,81611
81612,81612
81613,81613
81614,81614
81615,81615
81616,81616
81617,81617
81618,81618
81619,81619
81620,81620
81621,81621
81622,81622
81625,81625
81626,81626
81627,81627
81628,81628
81630,81630
81632,81632
81633,81633
81634,81634
816378020690,98722
816378022502,98721
81640,81640
81641,81641
81642,81642
81644,81644
81645,81645
81646,81646
81647,81647
81648,81648
81649,81649
81650,81650
81651,81651
81652,81652
81653,81653
81654,81654
81656,81656
81657,81657
81658,81658
81659,81659
81660,81660
81661,81661
81663,81663
81664,81664
81665,81665
81666,81666
81668,81668
81669,81669
81670,81670
81671,81671
81672,81672
81673,81673
81674,81674
81675,81675
81676,81676
81677,81677
81680,81680
81681,81681
81682,81682
81683,81683
81685,81685
81686,81686
81687,81687
81688,81688
81689,81689
81690,81690
81691,81691
81693,81693
81694,81694
81695,81695
81696,81696
81697,81697
81698,81698
81699,81699
81700,81700
81701,81701
81702,81702
81703,81703
81704,81704
81706,81706
81707,81707
81708,81708
81710,81710
81711,81711
81712,81712
81714,81714
81715,81715
81716,81716
81717,81717
81718,81718
81719,81719
81720,81720
81721,81721
81722,81722
81723,81723
81724,81724
81726,81726
81727,81727
81728,81728
81729,81729
81730,81730
81731,81731
81732,81732
81733,81733
81734,81734
81735,81735
81736,81736
81737,81737
81738,81738
81739,81739
81740,81740
81741,81741
81742,81742
81743,81743
817432015591,92850
81744,81744
81745,81745
81746,81746
81747,81747
81748,81748
81749,81749
81750,81750
81751,81751
81752,81752
81753,81753
81754,81754
81755,81755
81756,81756
81757,81757
81758,81758
81759,81759
81760,81760
81761,81761
81762,81762
81763,81763
81764,81764
81765,81765
81766,81766
81767,81767
81768,81768
81769,81769
81770,81770
81771,81771
81772,81772
81773,81773
81774,81774
81775,81775
81776,81776
81777,81777
81778,81778
81779,81779
81780,81780
81781,81781
81782,81782
81783,81783
81784,81784
81785,81785
81786,81786
81787,81787
81788,81788
81789,81789
81790,81790
81791,81791
81792,81792
81793,81793
81794,81794
81795,81795
81796,81796
81797,81797
81798,81798
81799,81799
81800,81800
81801,81801
81802,81802
81803,81803
81804,81804
81805,81805
81806,81806
81807,81807
81808,81808
81810,81810
81811,81811
81812,81812
81813,81813
81817,81817
81818,81818
81819,81819
81820,81820
81821,81821
81822,81822
81823,81823
81824,81824
81825,81825
81826,81826
81827,81827
81828,81828
81829,81829
81830,81830
81831,81831
81832,81832
81833,81833
81834,81834
81835,81835
81837,81837
81838,81838
81840,81840
81841,81841
81842,81842
81843,81843
81844,81844
81845,81845
81846,81846
81847,81847
81848,81848
81850,81850
81851,81851
81853,81853
81854,81854
81855,81855
81856,81856
81857,81857
81858,81858
81859,81859
81860,81860
81861,81861
81862,81862
818625020477,94678
818625020507,94388
818625020514,91740
818625020620,94681
818625020699,94459
818625020705,95238
818625020729,93703
818625020736,95606
818625020842,94545
818625020859,95409
818625020866,95132
818625020880,92785
818625020910,94387
818625020965,94542
818625021047,91642
818625021061,91879
818625021108,95133
818625021115,94680
818625021122,92784
818625021436,95881
818625021528,94909
818625021672,92009
818625021696,94459
818625021702,91744
818625021726,95929
818625021733,96359
818625021986,95771
818625022402,97060
818625023713,97669
818625023737,94909
818625023836,94908
818625024123,96399
818625024130,94388
818625024147,94679
818625024314,96584
818625024338,91673
818625024345,96701
818625024352,96685
818625024376,95133
818625024383,96684
818625024390,93703
818625024444,94459
818625024451,96746
818625024475,94545
818625024482,97287
818625024512,97889
818625024529,97801
818625024536,96359
818625024543,95238
818625024574,92785
818625024598,95771
818625024604,98654
818625024628,92461
818625024635,95606
818625024673,97860
818625024734,96358
818625024772,97035
818625024789,95929
818625024796,95881
818625025144,97036
818625025212,97747
818625025878,97840
818625026097,98167
818625026103,98861
818625026219,98140
818625026868,98751
818625026905,96358
818625026943,96746
818625027278,98909
818625028206,97235
81863,81863
81864,81864
81866,81866
81867,81867
81869,81869
81870,81870
81871,81871
81872,81872
81873,81873
81874,81874
81875,81875
81876,81876
81877,81877
81878,81878
81879,81879
81880,81880
81881,81881
81882,81882
81883,81883
81884,81884
81885,81885
81886,81886
81887,81887
81888,81888
81889,81889
81890,81890
81891,81891
81892,81892
81893,81893
81894,81894
81895,81895
81896,81896
81897,81897
81898,81898
81899,81899
81900,81900
81901,81901
81905,81905
81906,81906
81907,81907
81908,81908
81909,81909
81912,81912
81913,81913
81914,81914
81915,81915
81916,81916
81917,81917
81918,81918
81919,81919
81920,81920
81921,81921
81922,81922
81923,81923
81924,81924
81925,81925
81926,81926
81927,81927
81928,81928
81929,81929
81930,81930
81931,81931
81932,81932
81933,81933
81934,81934
81935,81935
81936,81936
81937,81937
81938,81938
81939,81939
81940,81940
81941,81941
81942,81942
81943,81943
81944,81944
81945,81945
81946,81946
81947,81947
81948,81948
81949,81949
81950,81950
81951,81951
81952,81952
81953,81953
81954,81954
81955,81955
81956,81956
81957,81957
81958,81958
81960,81960
81961,81961
81962,81962
81963,81963
81964,81964
81965,81965
81966,81966
81967,81967
81968,81968
81969,81969
81970,81970
81971,81971
81972,81972
81973,81973
81974,81974
81976,81976
81977,81977
81978,81978
81982,81982
81983,81983
81985,81985
81986,81986
81987,81987
81989,81989
81990,81990
81991,81991
81993,81993
81994,81994
81995,81995
81996,81996
81997,81997
81998,81998
81999,81999
82000,82000
82001,82001
82002,82002
82003,82003
82004,82004
82005,82005
82006,82006
82007,82007
82008,82008
82009,82009
82010,82010
82011,82011
82012,82012
82013,82013
82014,82014
82015,82015
82016,82016
82017,82017
82018,82018
82019,82019
82020,82020
82021,82021
82022,82022
82023,82023
82024,82024
82025,82025
82026,82026
82027,82027
82028,82028
82029,82029
82030,82030
82031,82031
82032,82032
82033,82033
82034,82034
82035,82035
82036,82036
82037,82037
82038,82038
82039,82039
82040,82040
82041,82041
82042,82042
82044,82044
82045,82045
82047,82047
82048,82048
82049,82049
82050,82050
82051,82051
82052,82052
82053,82053
82054,82054
82055,82055
82056,82056
82057,82057
82058,82058
82059,82059
82061,82061
82062,82062
82063,82063
82064,82064
82065,82065
82066,82066
82067,82067
82068,82068
82069,82069
82070,82070
82071,82071
82072,82072
82073,82073
82074,82074
82075,82075
82076,82076
82077,82077
82078,82078
82079,82079
82080,82080
82081,82081
82082,82082
82083,82083
82084,82084
82085,82085
82086,82086
82087,82087
82088,82088
82089,82089
82090,82090
82091,82091
82092,82092
82093,82093
82094,82094
82095,82095
82096,82096
82097,82097
82098,82098
82099,82099
82100,82100
82101,82101
82102,82102
82103,82103
82104,82104
82105,82105
82106,82106
82107,82107
82108,82108
82110,82110
82111,82111
82112,82112
82113,82113
82115,82115
82116,82116
82117,82117
82118,82118
82122,82122
82123,82123
82124,82124
82126,82126
82127,82127
82128,82128
82129,82129
82130,82130
82131,82131
82133,82133
82135,82135
82136,82136
82137,82137
82138,82138
82140,82140
82141,82141
82142,82142
82143,82143
82144,82144
82145,82145
82146,82146
82147,82147
82148,82148
82149,82149
82150,82150
82151,82151
82152,82152
82153,82153
82154,82154
82155,82155
82156,82156
82157,82157
82158,82158
82159,82159
82160,82160
82161,82161
82163,82163
82164,82164
82165,82165
82167,82167
82168,82168
82169,82169
82170,82170
82171,82171
82172,82172
82173,82173
82174,82174
82175,82175
82176,82176
82177,82177
82178,82178
82179,82179
82180,82180
82181,82181
82182,82182
82183,82183
82184,82184
82185,82185
82186,82186
82187,82187
82188,82188
82189,82189
82190,82190
82191,82191
82192,82192
82193,82193
82194,82194
82195,82195
82196,82196
82197,82197
82198,82198
82199,82199
82200,82200
82201,82201
82202,82202
82203,82203
82204,82204
82205,82205
82206,82206
82207,82207
82208,82208
82212,82212
82213,82213
82214,82214
82217,82217
82218,82218
82219,82219
82220,82220
82221,82221
82222,82222
82223,82223
82224,82224
82225,82225
82226,82226
82227,82227
82228,82228
82229,82229
82234,82234
82238,82238
82239,82239
82240,82240
82241,82241
82242,82242
82243,82243
82244,82244
82245,82245
82246,82246
82247,82247
82248,82248
82249,82249
82250,82250
82251,82251
82252,82252
82253,82253
82254,82254
82255,82255
82256,82256
82257,82257
82258,82258
82259,82259
82261,82261
82262,82262
82264,82264
82265,82265
82266,82266
82267,82267
82268,82268
82272,82272
82273,82273
82274,82274
82275,82275
82276,82276
82277,82277
82278,82278
82281,82281
82285,82285
82286,82286
82287,82287
82288,82288
82289,82289
82290,82290
82291,82291
82292,82292
82293,82293
82295,82295
82296,82296
82299,82299
82300,82300
82303,82303
82305,82305
82306,82306
82307,82307
82309,82309
82310,82310
82311,82311
82312,82312
82313,82313
82314,82314
82315,82315
82316,82316
82317,82317
82318,82318
82319,82319
82321,82321
82323,82323
82324,82324
82325,82325
82326,82326
82327,82327
82328,82328
82329,82329
82330,82330
82332,82332
82333,82333
82337,82337
82344,82344
82345,82345
82346,82346
82347,82347
82348,82348
82349,82349
82350,82350
82351,82351
82352,82352
82353,82353
82356,82356
82357,82357
82359,82359
82360,82360
82362,82362
82363,82363
82364,82364
82365,82365
82366,82366
82367,82367
82368,82368
82371,82371
82373,82373
82374,82374
82375,82375
82376,82376
82377,82377
82378,82378
82379,82379
82380,82380
82381,82381
82382,82382
82383,82383
82384,82384
82385,82385
82388,82388
82389,82389
82390,82390
82391,82391
82392,82392
82393,82393
82395,82395
82397,82397
82398,82398
82399,82399
82400,82400
82401,82401
82402,82402
82403,82403
82404,82404
82405,82405
82406,82406
82408,82408
82409,82409
82410,82410
82411,82411
82412,82412
82413,82413
82415,82415
82416,82416
82418,82418
82419,82419
82420,82420
82421,82421
82422,82422
82423,82423
82424,82424
82425,82425
82426,82426
82427,82427
82428,82428
82430,82430
82431,82431
82432,82432
82433,82433
82434,82434
82435,82435
82436,82436
82437,82437
82438,82438
82439,82439
82440,82440
82441,82441
82442,82442
82443,82443
82444,82444
82445,82445
82447,82447
82448,82448
82449,82449
82450,82450
82451,82451
